,id_punk,type_transaction,from,to,amount_dol,amount_ethereums,letter,date
18929,5108.0,Offered,,0xdda77c99d0873084e082c20192532d461e47391e,"491,638",106,,"Nov 14, 2021"
18930,5108.0,Offered,,,"495,632",106.95,,"Nov 14, 2021"
18931,5108.0,Offered,,,"495,784",105.95,,"Nov 13, 2021"
18932,5108.0,Offered,,,"494,626",107.95,,"Nov 12, 2021"
18933,5108.0,Transfer,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,0x6639c089adfba8bb9968da643c6be208a70d6daa,,,,"Nov 12, 2021"
18934,5108.0,Sold ,0x062c5432107e3b9ad924512209a7468b5c200fcd,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,"434,552",92,,"Nov 12, 2021"
18935,5108.0,Bid ,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,,"434,552",92,,"Nov 12, 2021"
18936,5108.0,Bid ,0xcc865a7746b503f04b24d2c251e1a4c8a010fe72,,"438,857",92,,"Nov 12, 2021"
18937,5108.0,Offered,,,"541,494",115,,"Nov 11, 2021"
18938,5108.0,Offered,,,"623,943",130,,"Nov 09, 2021"
18939,5108.0,Offered,,,"750,253",165,,"Nov 07, 2021"
18940,5108.0,Offered,,,"809,897",180,,"Nov 06, 2021"
18941,5108.0,Offered,,,1.21,450,M,"Aug 04, 2021"
18942,5108.0,Offered,,,"312,569",150,,"Apr 09, 2021"
18943,5108.0,Transfer,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x062c5432107e3b9ad924512209a7468b5c200fcd,,,,"Mar 23, 2021"
18944,5108.0,Transfer,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,,,,"Mar 07, 2018"
18945,5108.0,Claimed,,0x00bd9fd57c423a1b1c969823d409156d90974d77,,,,"Jun 23, 2017"
18946,5109.0,Transfer,0x8ac65ff8600810e3470705cacb35a80fa218355a,0xa477803db91cb844d67742427e3573a9e8d19993,,,,"Sep 11, 2021"
18947,5109.0,Bid Withdrawn,0xe369a8d4e8799d381cd5734eafd812cfb5c2574a,,"10,012",6.25,,"Feb 03, 2021"
18948,5109.0,Bid ,0xe369a8d4e8799d381cd5734eafd812cfb5c2574a,,"9,931",6.25,,"Feb 03, 2021"
18949,5109.0,Claimed,,0x8ac65ff8600810e3470705cacb35a80fa218355a,,,,"Jun 23, 2017"
18950,5110.0,Offered,,,"561,141",135,,"Dec 05, 2021"
18951,5110.0,Offered,,,"777,648",169,,"Nov 07, 2021"
18952,5110.0,Offered,,,"874,657",195,,"Nov 06, 2021"
18953,5110.0,Offered,,,"925,612",250,,"Sep 01, 2021"
18954,5110.0,Offer Withdrawn,,,,,,"Jul 31, 2021"
18955,5110.0,Offered,,,"155,586",55,,"May 27, 2021"
18956,5110.0,Bid Withdrawn,0x23b50b9815eedd4e2de9227aa462144b548c34cd,,"40,385",23.80,,"Mar 23, 2021"
18957,5110.0,Sold ,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x41a3c90f8084878762946584b318bf6f44263b83,"49,413",28.99,,"Mar 23, 2021"
18958,5110.0,Bid ,0x23b50b9815eedd4e2de9227aa462144b548c34cd,,"40,942",23.80,,"Mar 22, 2021"
18959,5110.0,Offered,,,"52,033",28.99,,"Mar 22, 2021"
18960,5110.0,Transfer,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,,,,"Mar 07, 2018"
18961,5110.0,Claimed,,0x00bd9fd57c423a1b1c969823d409156d90974d77,,,,"Jun 23, 2017"
18962,5111.0,Bid Withdrawn,0xb70c1a3242e363b4772b83acdc10df94e6c3fb02,,"798,632",200,,"Oct 23, 2021"
18963,5111.0,Bid ,0xb70c1a3242e363b4772b83acdc10df94e6c3fb02,,"727,160",200,,"Oct 08, 2021"
18964,5111.0,Bid Withdrawn,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"141,294",80,,"Jul 20, 2021"
18965,5111.0,Bid ,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"141,161",80,,"Jul 20, 2021"
18966,5111.0,Bid ,0x1d28a703ab06bcef8666e4692fe63188b6fcbca2,,"101,107",52.50,,"Jul 18, 2021"
18967,5111.0,Transfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0xa25803ab86a327786bb59395fc0164d826b98298,,,,"Apr 25, 2021"
18968,5111.0,Bid Withdrawn,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"136,854",65,,"Apr 20, 2021"
18969,5111.0,Bid ,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"143,207",65,,"Apr 19, 2021"
18970,5111.0,Bid Withdrawn,0xaf5e63c7f54ff53e5475f2ff9a60ff3628b1bd61,,306,1.50,,"May 25, 2020"
18971,5111.0,Bid ,0xaf5e63c7f54ff53e5475f2ff9a60ff3628b1bd61,,309,1.50,,"May 24, 2020"
18972,5111.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Jul 13, 2019"
18973,5111.0,Transfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 11, 2019"
18974,5111.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Jun 07, 2019"
18975,5111.0,Bid Withdrawn,0x7760e0243ca9baa630412865df7b39afba42ff0f,,14,0.05,,"Jul 04, 2017"
18976,5111.0,Bid ,0x7760e0243ca9baa630412865df7b39afba42ff0f,,14,0.05,,"Jul 02, 2017"
18977,5111.0,Bid Withdrawn,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,14,0.05,,"Jun 30, 2017"
18978,5111.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,14,0.05,,"Jun 25, 2017"
18979,5111.0,Claimed,,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 23, 2017"
18980,5112.0,Bid Withdrawn,0x847c944f5b9b38f0c5331580cea67a7f1ec17388,,"340,689",100,,"Sep 08, 2021"
18981,5112.0,Offer Withdrawn,,,,,,"Sep 08, 2021"
18982,5112.0,Bid ,0x847c944f5b9b38f0c5331580cea67a7f1ec17388,,"339,635",100,,"Sep 07, 2021"
18983,5112.0,Offered,,,"373,599",110,,"Sep 07, 2021"
18984,5112.0,Offer Withdrawn,,,,,,"Aug 10, 2021"
18985,5112.0,Offered,,,"344,520",100,,"May 06, 2021"
18986,5112.0,Bid Withdrawn,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,"66,956",20,,"May 05, 2021"
18987,5112.0,Offered,,,"673,874",200,,"May 05, 2021"
18988,5112.0,Bid ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,"67,339",20,,"May 05, 2021"
18989,5112.0,Bid Withdrawn,0x84c920595cde2841a719fe5aa8be5166d8e7c6da,,"32,677",21,,"Mar 02, 2021"
18990,5112.0,Bid ,0x84c920595cde2841a719fe5aa8be5166d8e7c6da,,"28,574",21,,"Feb 28, 2021"
18991,5112.0,Bid ,0xa7eba7fda7e463c5509519edf03137c57f3ebe73,,"27,893",20.50,,"Feb 28, 2021"
18992,5112.0,Bid ,0x84c920595cde2841a719fe5aa8be5166d8e7c6da,,"27,213",20,,"Feb 28, 2021"
18993,5112.0,Bid ,0xa7eba7fda7e463c5509519edf03137c57f3ebe73,,"24,492",18,,"Feb 28, 2021"
18994,5112.0,Bid Withdrawn,0x0503ed50534614193fcd085c5de01728a4824822,,"32,355",24,,"Feb 28, 2021"
18995,5112.0,Bid ,0x0503ed50534614193fcd085c5de01728a4824822,,"32,301",24,,"Feb 28, 2021"
18996,5112.0,Bid ,0x84c920595cde2841a719fe5aa8be5166d8e7c6da,,"31,036",23,,"Feb 28, 2021"
18997,5112.0,Bid ,0x0503ed50534614193fcd085c5de01728a4824822,,"30,234",22,,"Feb 28, 2021"
18998,5112.0,Bid ,0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,,"28,721",21,,"Feb 28, 2021"
18999,5112.0,Bid ,0x07c5ea539a54318780655b7a74fc379f3f37c7a6,,"27,325",20,,"Feb 28, 2021"
19000,5112.0,Bid ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,"20,207",15,,"Feb 28, 2021"
19001,5112.0,Claimed,,0xfba169cc807ed66cef816144fcbd2e36b6142422,,,,"Jun 23, 2017"
19002,5113.0,Sold ,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,0x742b624878fb155573e79f7978dc8289773b6b9d,"408,454",88,,"Nov 13, 2021"
19003,5113.0,Bid Withdrawn,0x742b624878fb155573e79f7978dc8289773b6b9d,,"385,246",83,,"Nov 13, 2021"
19004,5113.0,Bid ,0x742b624878fb155573e79f7978dc8289773b6b9d,,"386,957",83,,"Nov 13, 2021"
19005,5113.0,Bid Withdrawn,0x9df6a358688ccdc2a955568a05aacac7a998a319,,"361,982",78.88,,"Nov 11, 2021"
19006,5113.0,Bid ,0x9df6a358688ccdc2a955568a05aacac7a998a319,,"373,719",78.88,,"Nov 10, 2021"
19007,5113.0,Offered,,,"416,481",88,,"Nov 09, 2021"
19008,5113.0,Offered,,,"421,951",109,,"Oct 19, 2021"
19009,5113.0,Offered,,,"454,568",118,,"Oct 17, 2021"
19010,5113.0,Offered,,,"456,567",129.50,,"Oct 05, 2021"
19011,5113.0,Claimed,,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,,,,"Jun 23, 2017"
19012,5114.0,Bid ,0x3455f175e3d1ae6dceb1ece87eae803a6cdc8c41,,475,0.10,,"Nov 09, 2021"
19013,5114.0,Offered,,,"974,352",300,,"Aug 27, 2021"
19014,5114.0,Offered,,,"649,568",200,,"Aug 27, 2021"
19015,5114.0,Offered,,,"312,569",150,,"Apr 09, 2021"
19016,5114.0,Transfer,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x062c5432107e3b9ad924512209a7468b5c200fcd,,,,"Mar 14, 2021"
19017,5114.0,Offer Withdrawn,,,,,,"Oct 13, 2020"
19018,5114.0,Bid Withdrawn,0x257e2b4a1110f9cf09a69be7fae201c59728575f,,"4,175",11,,"Oct 13, 2020"
19019,5114.0,Offered,,,"4,517",11.90,,"Oct 13, 2020"
19020,5114.0,Bid ,0x257e2b4a1110f9cf09a69be7fae201c59728575f,,"4,168",11,,"Oct 13, 2020"
19021,5114.0,Transfer,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,,,,"Mar 07, 2018"
19022,5114.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
19023,5114.0,Claimed,,0x00bd9fd57c423a1b1c969823d409156d90974d77,,,,"Jun 23, 2017"
19024,5115.0,Bid Withdrawn,0x4b5008c2987f6425ded734691362b6577ba72739,,24,0.06,,"Aug 04, 2018"
19025,5115.0,Bid ,0x4b5008c2987f6425ded734691362b6577ba72739,,33,0.06,,"Mar 20, 2018"
19026,5115.0,Sold ,0x19f23312627e560ea0199345782528686f1f3968,0x7760e0243ca9baa630412865df7b39afba42ff0f,58,0.05,,"Jan 11, 2018"
19027,5115.0,Bid ,0x7760e0243ca9baa630412865df7b39afba42ff0f,,16,0.05,,"Jun 28, 2017"
19028,5115.0,Claimed,,0x19f23312627e560ea0199345782528686f1f3968,,,,"Jun 23, 2017"
19029,5116.0,Transfer,0x18e804e61c44fd194753ce89b32a87acd8435a8d,0x3852471d266d9e2222ca9fdd922bafc904dc49e5,,,,"Feb 05, 2022"
19030,5116.0,Transfer,0xe54fe12e4de8160abbe9e56b9bf9b681153264fd,0x18e804e61c44fd194753ce89b32a87acd8435a8d,,,,"Jul 04, 2021"
19031,5116.0,Sold ,0xf4b4a58974524e183c275f3c6ea895bc2368e738,0xe54fe12e4de8160abbe9e56b9bf9b681153264fd,"275,528",133,,"Jul 02, 2021"
19032,5116.0,Bid ,0xe54fe12e4de8160abbe9e56b9bf9b681153264fd,,"274,275",133,,"Jul 02, 2021"
19033,5116.0,Bid Withdrawn,0xe54fe12e4de8160abbe9e56b9bf9b681153264fd,,"251,591",122,,"Jul 02, 2021"
19034,5116.0,Offered,,,"307,752",150,,"Jul 02, 2021"
19035,5116.0,Bid ,0xe54fe12e4de8160abbe9e56b9bf9b681153264fd,,"254,253",122,,"Jul 02, 2021"
19036,5116.0,Bid Withdrawn,0x55dccc2254c44b37093e26a8cf1abed75494dcd6,,"119,898",65,,"Jun 25, 2021"
19037,5116.0,Bid ,0x55dccc2254c44b37093e26a8cf1abed75494dcd6,,"123,193",65,,"Jun 22, 2021"
19038,5116.0,Offered,,,"589,536",200,,"May 02, 2021"
19039,5116.0,Bid Withdrawn,0x008c84421da5527f462886cec43d2717b686a7e4,,"46,408",25,,"Mar 14, 2021"
19040,5116.0,Sold ,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,0xf4b4a58974524e183c275f3c6ea895bc2368e738,"174,158",100,,"Mar 12, 2021"
19041,5116.0,Bid ,0x008c84421da5527f462886cec43d2717b686a7e4,,"43,539",25,,"Mar 12, 2021"
19042,5116.0,Bid Withdrawn,0xd0c877b474cd51959931a7f70d7a6c60f50cdae7,,194,0.50,,"Aug 28, 2020"
19043,5116.0,Bid ,0xd0c877b474cd51959931a7f70d7a6c60f50cdae7,,132,0.50,,"Jun 14, 2019"
19044,5116.0,Bid ,0xcd879e8fa1e9b08de8dacd5a16ec72a7505cd0cc,,42,0.29,,"Mar 29, 2019"
19045,5116.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
19046,5116.0,Offered,,,"27,936",100,,"Jun 25, 2017"
19047,5116.0,Claimed,,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,,,,"Jun 23, 2017"
19048,5117.0,(Wrap),0xa5f05cc01916f74b24cc3b7c50315bec578c91ea,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Aug 28, 2021"
19049,5117.0,Transfer,0x650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5,0xa5f05cc01916f74b24cc3b7c50315bec578c91ea,,,,"Aug 28, 2021"
19050,5117.0,Transfer,0x24e267d13314dd742d86c3321e727b801ed99542,0x650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5,,,,"Aug 28, 2021"
19051,5117.0,Transfer,0x650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5,0x24e267d13314dd742d86c3321e727b801ed99542,,,,"Aug 07, 2021"
19052,5117.0,Sold ,0x27c79a01878962ce0b6126af6e184c06d36c8f37,0x650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5,"58,581",23.99,,"Jul 30, 2021"
19053,5117.0,Offered,,,"56,690",23.99,,"Jul 26, 2021"
19054,5117.0,Offered,,,"51,833",21.99,,"Jul 04, 2021"
19055,5117.0,Offered,,,"98,251",31,,"May 03, 2021"
19056,5117.0,Offered,,,"40,557",27,,"Feb 27, 2021"
19057,5117.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x27c79a01878962ce0b6126af6e184c06d36c8f37,259,1.25,,"May 23, 2020"
19058,5117.0,Offered,,,205,1.25,,"Jan 26, 2020"
19059,5117.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
19060,5118.0,Transfer,0x03205743e7fc513a073ae39097204cb07591b910,0x090807be348e5ef94e745275d5a7e5e3b55f696c,,,,"Jan 20, 2022"
19061,5118.0,Bid Withdrawn,0x7d2550161e8a31d0b9585bb9c88e63e9644af740,,"25,283",7.77,,"Aug 28, 2021"
19062,5118.0,Bid ,0x7d2550161e8a31d0b9585bb9c88e63e9644af740,,"24,310",7.77,,"Aug 27, 2021"
19063,5118.0,Transfer,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,0x03205743e7fc513a073ae39097204cb07591b910,,,,"Aug 25, 2021"
19064,5118.0,Bid Withdrawn,0x7d2550161e8a31d0b9585bb9c88e63e9644af740,,"2,653",1,,"Aug 02, 2021"
19065,5118.0,Bid ,0x7d2550161e8a31d0b9585bb9c88e63e9644af740,,"2,586",1,,"Aug 02, 2021"
19066,5118.0,Bid Withdrawn,0x15baed3387052da0962b1e5188b75def877a216f,,84,0.08,,"Jan 06, 2018"
19067,5118.0,Bid ,0x15baed3387052da0962b1e5188b75def877a216f,,25,0.08,,"Oct 25, 2017"
19068,5118.0,Bid Withdrawn,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,15,0.05,,"Jun 29, 2017"
19069,5118.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,14,0.05,,"Jun 25, 2017"
19070,5118.0,Claimed,,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,,,,"Jun 23, 2017"
19071,5119.0,Transfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0xa25803ab86a327786bb59395fc0164d826b98298,,,,"Apr 25, 2021"
19072,5119.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Sep 08, 2019"
19073,5119.0,Offered,,,269,1,,"Jul 11, 2019"
19074,5119.0,Claimed,,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 23, 2017"
19075,5120.0,Transfer,0xfe0f3380bd288344bd3bb538afcb1c6f5de24972,0x1b378a53a0a21b44945fc1fcaaf82f4447e6a536,,,,"Jan 24, 2022"
19076,5120.0,Sold ,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,0xfe0f3380bd288344bd3bb538afcb1c6f5de24972,"126,744",39.99,,"May 03, 2021"
19077,5120.0,Offered,,,"108,160",39.99,,"Apr 28, 2021"
19078,5120.0,Sold ,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,"74,674",30,,"Apr 26, 2021"
19079,5120.0,Offered,,,"87,157",34.99,,"Apr 26, 2021"
19080,5120.0,Bid ,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,,"74,728",30,,"Apr 26, 2021"
19081,5120.0,Offered,,,"89,648",35.99,,"Apr 26, 2021"
19082,5120.0,Offered,,,"84,189",36.47,,"Apr 25, 2021"
19083,5120.0,Bid Withdrawn,0x7a612b0ee77bf94e58006287705268ca86e3fc29,,"57,440",26,,"Apr 24, 2021"
19084,5120.0,Offered,,,"81,676",36.97,,"Apr 24, 2021"
19085,5120.0,Bid ,0x7a612b0ee77bf94e58006287705268ca86e3fc29,,"60,616",26,,"Apr 24, 2021"
19086,5120.0,Offered,,,"84,093",37.25,,"Apr 23, 2021"
19087,5120.0,Offered,,,"88,143",38,,"Apr 23, 2021"
19088,5120.0,Offered,,,"97,301",38.50,,"Apr 22, 2021"
19089,5120.0,Offered,,,"101,265",39.25,,"Apr 22, 2021"
19090,5120.0,Offered,,,"94,707",39.99,,"Apr 21, 2021"
19091,5120.0,Offered,,,"95,459",41.67,,"Apr 21, 2021"
19092,5120.0,Offered,,,"94,264",42.50,,"Apr 20, 2021"
19093,5120.0,Offered,,,"92,818",43.67,,"Apr 19, 2021"
19094,5120.0,Offered,,,"98,433",45,,"Apr 18, 2021"
19095,5120.0,Sold ,0xb268f20c03c39f00425db32c424fd5272220496e,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,"73,513",35,,"Apr 05, 2021"
19096,5120.0,Bid Withdrawn,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"51,467",25,,"Apr 02, 2021"
19097,5120.0,Bid ,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,,"51,328",25,,"Apr 02, 2021"
19098,5120.0,Offered,,,"68,139",35,,"Apr 01, 2021"
19099,5120.0,Offered,,,"105,712",60,,"Feb 22, 2021"
19100,5120.0,Transfer,0xf556cf12807fc720a9b57f54f548d575905a1ed0,0xb268f20c03c39f00425db32c424fd5272220496e,,,,"May 21, 2020"
19101,5120.0,Offer Withdrawn,,,,,,"May 10, 2020"
19102,5120.0,Offered,,,468,2.50,,"Apr 25, 2020"
19103,5120.0,Sold ,0xe45df57df7980d8219a5ea811aff949907d0a355,0xf556cf12807fc720a9b57f54f548d575905a1ed0,204,1.50,,"Jan 10, 2020"
19104,5120.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
19105,5120.0,Offered,,,457,1.50,,"Jun 24, 2017"
19106,5120.0,Claimed,,0xe45df57df7980d8219a5ea811aff949907d0a355,,,,"Jun 23, 2017"
19107,5121.0,Offered,,,"820,523",190,,"Oct 30, 2021"
19108,5121.0,Transfer,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,0x062c5432107e3b9ad924512209a7468b5c200fcd,,,,"Mar 14, 2021"
19109,5121.0,Transfer,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xa3cb30128532f43fe1c8a9f4c19422aa631307a9,,,,"Mar 07, 2018"
19110,5121.0,Claimed,,0x00bd9fd57c423a1b1c969823d409156d90974d77,,,,"Jun 23, 2017"
19111,5122.0,Transfer,0x5e79a38034862733788eefdc3ffedb094444c482,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,,,,"Feb 14, 2021"
19112,5122.0,Sold ,0xebf02c6e12c3ee119abba161c40bfeead0a06b15,0x5e79a38034862733788eefdc3ffedb094444c482,"4,790",4.88,,"Jan 11, 2021"
19113,5122.0,Offered,,,"5,990",4.88,,"Jan 09, 2021"
19114,5122.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xebf02c6e12c3ee119abba161c40bfeead0a06b15,,,,"Jan 09, 2021"
19115,5122.0,(Wrap),0xac12a80ab3b4983822993c69f0f8a2f99a7a08f5,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Dec 29, 2020"
19116,5122.0,Transfer,0x843d81eaf23c0073426581de5a3735b060888f1b,0xac12a80ab3b4983822993c69f0f8a2f99a7a08f5,,,,"Dec 29, 2020"
19117,5122.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x843d81eaf23c0073426581de5a3735b060888f1b,,,,"Sep 27, 2020"
19118,5122.0,Sold ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x843d81eaf23c0073426581de5a3735b060888f1b,949,2.75,,"Sep 25, 2020"
19119,5122.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,796,2.30,,"Sep 24, 2020"
19120,5122.0,(Wrap),0x19384795bf01c1643f633db579458211449956ff,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
19121,5122.0,Transfer,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x19384795bf01c1643f633db579458211449956ff,,,,"Sep 15, 2020"
19122,5122.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
19123,5123.0,Sold ,0x5485798748221719181499103911646299086586,0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,"345,371",113.50,,"Sep 30, 2021"
19124,5123.0,Offered,,,"330,040",113.50,,"Sep 29, 2021"
19125,5123.0,Bid Withdrawn,0x91338ccfb8c0adb7756034a82008531d7713009d,,"290,187",102,,"Sep 28, 2021"
19126,5123.0,Sold ,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,0x5485798748221719181499103911646299086586,"294,454",103.50,,"Sep 28, 2021"
19127,5123.0,Bid ,0x91338ccfb8c0adb7756034a82008531d7713009d,,"290,187",102,,"Sep 28, 2021"
19128,5123.0,Offered,,,"295,622",103.50,,"Sep 28, 2021"
19129,5123.0,Bid ,0x5485798748221719181499103911646299086586,,"293,054",101,,"Sep 28, 2021"
19130,5123.0,Bid ,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,,"307,291",100.10,,"Sep 27, 2021"
19131,5123.0,Bid Withdrawn,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,,"310,054",101,,"Sep 27, 2021"
19132,5123.0,Offered,,,"328,054",104.99,,"Sep 27, 2021"
19133,5123.0,Bid ,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,,"306,334",101,,"Sep 26, 2021"
19134,5123.0,Offered,,,"321,887",106.50,,"Sep 26, 2021"
19135,5123.0,Sold ,0xd19e7d1ba4a11458a9cf925967e47a15a24a9ef8,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,"278,246",100,,"Sep 26, 2021"
19136,5123.0,Bid ,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,,"278,246",100,,"Sep 26, 2021"
19137,5123.0,Offered,,,"298,932",105,,"Sep 26, 2021"
19138,5123.0,Offered,,,"314,268",108,,"Sep 25, 2021"
19139,5123.0,Bid ,0x0a846cce31246cb1c30462f6007760728c427389,,"285,894",100,,"Sep 25, 2021"
19140,5123.0,Offered,,,"318,234",109,,"Sep 25, 2021"
19141,5123.0,Offer Withdrawn,,,,,,"Sep 25, 2021"
19142,5123.0,Offered,,,"320,104",109,,"Sep 25, 2021"
19143,5123.0,Sold ,0x1eeb82a8cd3bcec675ebbf29ee8192106a59c6af,0xd19e7d1ba4a11458a9cf925967e47a15a24a9ef8,"377,130",95,,"Sep 03, 2021"
19144,5123.0,Bid Withdrawn,0x0a846cce31246cb1c30462f6007760728c427389,,"316,247",85,,"Sep 01, 2021"
19145,5123.0,Bid ,0x0a846cce31246cb1c30462f6007760728c427389,,"316,247",85,,"Sep 01, 2021"
19146,5123.0,Offered,,,"353,227",95,,"Sep 01, 2021"
19147,5123.0,Offered,,,"399,492",120,,"Aug 31, 2021"
19148,5123.0,Offered,,,"395,106",123,,"Aug 31, 2021"
19149,5123.0,Offered,,,"395,106",123,,"Aug 31, 2021"
19150,5123.0,Offered,,,"440,855",135,,"Aug 30, 2021"
19151,5123.0,Offered,,,"393,253",123,,"Aug 30, 2021"
19152,5123.0,Offered,,,"436,003",135,,"Aug 30, 2021"
19153,5123.0,Offered,,,"455,878",142.80,,"Aug 29, 2021"
19154,5123.0,Offer Withdrawn,,,,,,"Aug 29, 2021"
19155,5123.0,Offered,,,"457,779",143.20,,"Aug 29, 2021"
19156,5123.0,Offer Withdrawn,,,,,,"Aug 29, 2021"
19157,5123.0,Offered,,,"462,787",144.75,,"Aug 29, 2021"
19158,5123.0,Offer Withdrawn,,,,,,"Aug 29, 2021"
19159,5123.0,Offered,,,"480,080",150,,"Aug 29, 2021"
19160,5123.0,Offer Withdrawn,,,,,,"Aug 29, 2021"
19161,5123.0,Offered,,,"465,242",144,,"Aug 29, 2021"
19162,5123.0,Offer Withdrawn,,,,,,"Aug 29, 2021"
19163,5123.0,Offered,,,"545,143",168,,"Aug 28, 2021"
19164,5123.0,Offer Withdrawn,,,,,,"Aug 28, 2021"
19165,5123.0,Offered,,,"323,796",99.99,,"Aug 27, 2021"
19166,5123.0,Bid Withdrawn,0x25cc669bbb52f36f723c35cf84b6e6e4364e9edc,,"233,988",75,,"Aug 27, 2021"
19167,5123.0,Sold ,0x55ba3fb20c6611f1d12cb4fc516caff57eafb372,0x1eeb82a8cd3bcec675ebbf29ee8192106a59c6af,"243,348",78,,"Aug 27, 2021"
19168,5123.0,Bid ,0x25cc669bbb52f36f723c35cf84b6e6e4364e9edc,,"233,988",75,,"Aug 27, 2021"
19169,5123.0,Offered,,,"246,326",78,,"Aug 26, 2021"
19170,5123.0,Offered,,,"282,180",84.60,,"Aug 24, 2021"
